Teacher Name,Department + Class,Rating,Comment,Rating ID
Baker College - F Dumas MGT211,MGT211 Business,4,"Was only a class of 6 people. Definitely was more student based, but I didn't mind. Made me open up the book and read it, which I didn't do much in other classes. Leaves comments to show you what you could do better on and helps when he can. Do the work, show up, and pay attention and you will be fine.",UmF0aW5nLTI2MTUyODQ3
Baker College - F Dumas MGT101,MGT101 Business,3,"I've had Mr. Dumas for several management classes. He is a fun teacher and I find his classes very informative. He is strict, but fair. If you're a serious student, and make an effort in his class, you will not have any problems",UmF0aW5nLTE2NTQyOTg1
Baker College - F Dumas MGT211,MGT211 Business,1,Very useless teacher. First day of class announced that it would be taught via student based learning. AKA the students are expected to assemble the weekly presentations on what they determine to be relevant information to the class. Usually not the same as what is on the test. Which are primarily open ended essay questions that aren't covered.,UmF0aW5nLTIyODM2OTcx
Baker College - F Dumas INTROTOBUS,INTROTOBUS Business,2,"He's a nice guy but he talks about his life WAY to much.  Also, he makes a lot of **** jokes that just are rude and unfunny.  You can tell he thinks women are 2nd class citizens.",UmF0aW5nLTEyMTA4MTI1
Baker College - F Dumas MGT101,MGT101 Business,1,he is not a teacher that stays on task. If you wear Michigan clothing he downs you. In group project a black girl did most of the work and got the lowest grade in the class. He is just straight wrong how he does his classes and does not need to be teaching.,UmF0aW5nLTE3NDM1NTk5
Baker College - F Dumas BUSBUS,BUSBUS Business,2,"Assigns tons of busywork and has students teach portions of the class. Lectures are usually not focused and based around GM. Loves MSU and General Motors. Don't argue with him, he doesn't like to be wrong. Nice guy, boring, but means well. No patience for young or new students. Easy grading if you finish the work. Don't be late.",UmF0aW5nLTE5MDI5MTc5
Baker College - F Dumas MGT101,MGT101 Business,2,"Dumas is an ok teacher. I have had better teachers, but he definitely  isnt the worst. His class is on the dull side but it's pretty easy.",UmF0aW5nLTE0Njk4MzM2
Baker College - F Dumas MGMTSMNR,MGMTSMNR Business,5,"Class of 8 people, was ok. Got let out ~ 1 hour early per class. overall a fun class.",UmF0aW5nLTE5OTAzMDMy
Baker College - F Dumas HRMGT212,HRMGT212 Business,1,"Not very helpful, does not keep the class discusions on task.",UmF0aW5nLTE2MjEwNDA1
Baker College - F Dumas MGT212,MGT212 Business,1,"Superbly vague, but then is overlycritical of your assignments.  He talks to you like you're little kids and you can just tell he's ****.  I am an all A student who reads exactly what is expected of me, and I could never figure it out in his class.  He deducted just enough points on my last assignment to give me a B in the class; which I believe",UmF0aW5nLTE0NDc0Nzc4
Baker College - F Dumas MGT212,MGT212 Business,5,"Was a real stickler for people who are late, locks the door, was not an issue but communicate and be real with him and he will treat you well.  Has mini assignments during class, and attendance is crucial for every class, assignments are due every week, mostly no late assignments!",UmF0aW5nLTExOTkyMDM1
Career Point Institute - Chris Shillingford ENG100,ENG100 Nursing,3,This picture is hilarious. He's really nasally and his lectures are boring and dry like his personality. I think he's approach to grading is out of whack.,UmF0aW5nLTE4MTY2ODMz
Career Point Institute - Chris Shillingford ENG100,ENG100 Nursing,5,"AWESOME LECTURER, just PAY ATTENTION and you don't even need to read the text. He's amazing. In Eng 100, the text is heavy and hard to understand, but if you take good notes in class and talk to Clark about things you don't understand, you'll do ok. BUT YOU GOTTA STUDY: seriously, it's not easy, but you can gain so much knowledge from this class.",UmF0aW5nLTE4NDkzNjU2
Career Point Institute - Chris Shillingford FONCLINICAL1902,FONCLINICAL1902 Nursing,5,"Mr. Shillingford is one of the best professors I ever had, he cares about the students success. Also, he's very dedicated to his job as Educator. A lot of work and material to study but very worth it. Mr. Shillingford motivates me to continue my career as a nurse. Thumbs up!!!",UmF0aW5nLTI2ODYzODI0
Oregon State University - Harrison Branch ART341,ART341 Fine Arts,4,"Nice guy, teaches you alot, but he is a very hard grader. No one gets A's.",UmF0aW5nLTExNzg4ODI=
Oregon State University - Harrison Branch ART342,ART342 Fine Arts,4,"the class is &quot;titalating&quot; and of course it's very zippy, but it needs a nude",UmF0aW5nLTMzNDUwMTc=
Oregon State University - Harrison Branch ART261,ART261 Fine Arts,4,"Awesome professor. Funny, challenging, and very helpful. Has decades of photography experience and clearly knows what he's talking about. Critiques are merciless but extremely helpful and not rude at all. Very time consuming class, so be ready. Only drawback is unclear grading - you will not have any real idea of your grade until the term is over.",UmF0aW5nLTE4NzMyODQ4
Oregon State University - Harrison Branch ART261,ART261 Fine Arts,5,"Good professor but don't take his classes ""for fun or enjoyment"" because he takes photography very seriously.",UmF0aW5nLTIwNDY4OTQy
Oregon State University - Harrison Branch ART341,ART341 Fine Arts,4,No Comments,UmF0aW5nLTY4OTEz
Oregon State University - Harrison Branch ART441,ART441 Fine Arts,5,"Harrison is, without a doubt, the absolute funniest, toughest, most challenging of professors I have ever had. He pushed me to grow in ways I didn't know I could.. and I'm better for it as an artist, as a person, and as a student of life. If you have the opportunity to be in one of his classes -- TAKE IT! In the meantime.. Let's get it on!",UmF0aW5nLTExNDIxNDg5
Oregon State University - Harrison Branch ART441,ART441 Fine Arts,2,"awesome teacher, can teach you A LOT if you go in during the work classes.  he isn't just going to offer info if you aren't really interested.",UmF0aW5nLTEwMjUzMTEx
Oregon State University - Harrison Branch PHOTOGRAPHY,PHOTOGRAPHY Fine Arts,5,You rock Harrison!,UmF0aW5nLTEwNzU0MDc2
Oregon State University - Harrison Branch ART341,ART341 Fine Arts,5,No Comments,UmF0aW5nLTg4Mjk4Mw==
Oregon State University - Harrison Branch PHOTO,PHOTO Fine Arts,5,great guy. great teacher.,UmF0aW5nLTEwMzg0NzU2
Oregon State University - Harrison Branch ART341,ART341 Fine Arts,4,Every piece of advice he gives you is beyond helpful. He has saved my photography. An Excellent professor.,UmF0aW5nLTE1MDU3MTY=
Antonelli Institute of Art and Photography - Robert Golding PORTFSECT,PORTFSECT Not Specified,5,Willing to help. Makes class interesting.,UmF0aW5nLTE0MDY1NzQy
Antonelli Institute of Art and Photography - Robert Golding WHEAT101,WHEAT101 Not Specified,4,Oh Sugar.,UmF0aW5nLTE2MTMzMDE1
Antonelli Institute of Art and Photography - Robert Golding PRDEV3E,PRDEV3E Not Specified,5,"First of all, let me start by saying what an honor it was to learn from someone with such admirable experience. Robert Golding is an incredible teacher, and a photographic icon. I learned so much just by our conversations out of class. His stories are great, and his experience is so valid. He is a true asset and Antonelli is blessed to have him.",UmF0aW5nLTE4MjkwNzgw
Antonelli Institute of Art and Photography - Robert Golding CAMERAWORK,CAMERAWORK Not Specified,5,Bob always go out of his way to help students. Passion for Photography and Students.,UmF0aW5nLTEwNzA1Mzcz
Antonelli Institute of Art and Photography - Robert Golding 4X5INTRO,4X5INTRO Not Specified,3,No Comments,UmF0aW5nLTEwNTEzODUw
Antonelli Institute of Art and Photography - Robert Golding PHO101,PHO101 Not Specified,5,I miss you Bobby Get! May you watch over us in peace!,UmF0aW5nLTIwMjUxNDI5
Antonelli Institute of Art and Photography - Robert Golding PHOTOLAB,PHOTOLAB Not Specified,5,i'm learning so much in lab this semester,UmF0aW5nLTExNzEwNzg1
ITT Technical Institute - Bothell - Tanya Fuller PROG101,PROG101 Computer Science,4,No Comments,UmF0aW5nLTEzNzA3MTY1
ITT Technical Institute - Bothell - Tanya Fuller CP133,CP133 Computer Science,2,No Comments,UmF0aW5nLTEzMjQ2NDEx
University of Delaware - David Smith BISC403,BISC403 Science,4,"I had heard that this class was hard, but it is very easy. If you know how to read, you will do well. If you do not know how to read, you will do well.",UmF0aW5nLTE4NjQ1MzI0
University of Delaware - David Smith BISC300,BISC300 Science,4,"Had him for genetics/micro. BEST professor, absolutely love him! Very helpful, go to him for help during office hours. Any bio class is challenging, but put in the work and you can do well. Make sure you look at old tests. For micro, outline why wrong answers are wrong (test qs are usually re-worded, be careful tho!). Genetics-go to study sessions!",UmF0aW5nLTEzMjQ0OTE1
University of Delaware - David Smith BISC300,BISC300 Science,5,"Dr. Smith is somehow able to take an 8am class about bacteria and make it interesting enough to stay awake for! His lectures are very interesting, and he is very easy to find outside of class if you have questions. Exams are tough, but he gives you old exams to practice off of.",UmF0aW5nLTE2ODgwODk4
University of Delaware - David Smith BISC300,BISC300 Science,5,"Very interesting lectures, I didn't fall asleep once and I had him for an 8am. Knows what he teaches and makes it interesting by default somehow. Very easy to want to learn in his class, highly recommended.",UmF0aW5nLTE1ODcwMDM0
University of Delaware - David Smith BISC403,BISC403 Science,5,"The man came off very distant, cranky, and rude. Can recall when he actually kicked me out of his office for asking too many question.  Regardless, the guy is still the best BISC403 prof in UD. His lectures are typically clear, and his exams are hard but doable if you put in time with notes, the book, and the practice exams. Scored a B. So can you.",UmF0aW5nLTE5NTgxODU5
University of Delaware - David Smith BISC403,BISC403 Science,5,Amazing professor. Never fell asleep for a lecture - presents material very well. Difficult class (all BISC classes 400+ are) unless you keep up with the readings and go to his office hours. Beware the 1st Exam in Genetics - use the practice exams he gives you. You WILL learn Genetics in this class.,UmF0aW5nLTEzNzQ4NjE0
University of Delaware - David Smith BISC403,BISC403 Science,4,best prof at delaware. hes tough but all 400 bio classes are. study old tests. go to him for help. attend review sessions. study the book. hardest bio class ive taken but id take this prof again any day. ive taken 3 classes with him cuz hes the best.,UmF0aW5nLTEyODQwODY4
University of Delaware - David Smith BISC403,BISC403 Science,4,"Liked him so much for 300 I took him again! Wants his students to do well, holds study sessions @library the night before exams. Gets along with students and is very helpful to them. Enthusiastic about what he teaches, tests are very fair, easy to do well if you study. Will clarify anything you ask. Good teacher, smart prof, great guy.",UmF0aW5nLTE3ODg0NDc2
University of Delaware - David Smith BISC403,BISC403 Science,5,"TAKE SMITH!!! This class is a difficult class, but an A is possible. Dr. Smith is extremely helpful and for an 8 AM keeps everyone wide awake. One of the best biology teachers I've ever had I recommend him!! Take Notes on everything, study practice exams, read book and you will get a A or B",UmF0aW5nLTE5Mzk2Njgy
